propn,propn_attribution
health,4.50040209055474e-06
organization,3.6646781249586843e-06
|,9.636505279751074e-06
july,4.3541117944008005e-06
uk,6.06322562592006e-06
se,3.261208127763079e-06
ie,4.744581267353932e-06
vdc,0.0
black,1.9455615854538643e-06
dc,0.0
gnd,0.0
sockpuppet,0.0
quantum,0.0
criticism,4.545414114065384e-06
ann,7.1384438864220616e-06
coulter,4.613421264077034e-06
bill,0.0
v,9.41866846468692e-06
wp,0.0
rs,5.623214268274184e-06
ambuj,0.0
tahib,0.0
sahib,0.0
xxxx,0.0
deputy,0.0
editor,0.004575431901035484
encyclopaedia,0.0
britannica,0.0
omar,0.0
telstra,0.0
cock,0.30641444483858754
fag,0.0
cum,9.120532547898513e-06
fucker,0.0
fuck,0.18887436199473545
w,0.0023731066799326343
hy,0.0
lefty,0.0
wank,0.0
fucking,0.19900512543940915
wanker,0.0
oww,0.0
sig,0.0
july,4.3541117944008005e-06
x,0.03328082618444243
rep,1.026859535387452e-05
north,2.4486604154994314e-06
texas,9.74655243674213e-06
lbbzman,0.0
hardball,0.0
israelis,0.0
palestinians,0.0
lnnzman,0.0
president,0.0
mexico,0.0
vicente,0.0
fox,4.326126445588308e-06
quesada,0.0
december,1.2223306408282747e-05
president,0.0
fox,4.326126445588308e-06
1st,1.5582568045074115e-06
december,1.2223306408282747e-05
lassie,0.0
idmb,0.0
bbc,9.365927277323949e-06
guide,2.340956203304396e-06
no.19,0.0
masatepe,0.0
masatepe,0.0
masatepe,0.0
nicaragua,2.60953942639551e-07
masatepe,0.0
masatepe,0.0
masatepe,0.0
wp,0.0
god,0.0041310997221693626
repent,0.0
fag,0.0
go,0.015290973557077332
september,5.0342271021095255e-05
december,1.2223306408282747e-05
yah,0.0
san,3.948071584944837e-06
e.g,0.0
.,0.0021220543317550284
universe,0.0
e.g,0.0
.,0.0021220543317550284
awwwwww,0.0
noooooooooooooooooooooo,0.0
margin:0px,0.0
border:1px,0.0
color:000000,0.0
|,9.636505279751074e-06
f5fffa,0.0
jonathan,8.085974468411953e-06
ellis,0.0
wikipedia,0.0017062812147624162
|,9.636505279751074e-06
margin:0px,0.0
border:1px,0.0
|,9.636505279751074e-06
f5fffa,0.0
|style=,0.0
color:000,0.0
|-,0.0
color:000,0.0
|-,0.0
color:000,0.0
|class=,0.0
border:1px,0.0
|,9.636505279751074e-06
f5fffa,0.0
|style=,0.0
color:000,0.0
|-,0.0
|-,0.0
|style=,0.0
color:000,0.0
|-,0.0
|style=,0.0
color:000,0.0
|-,0.0
|,9.636505279751074e-06
|,9.636505279751074e-06
|,9.636505279751074e-06
bot==,0.0
micoolio101,0.0
mr,0.003587261656435966
prelog,0.0
bosnia,2.923938140581623e-07
ip,0.0003359618801465077
ip,0.0003359618801465077
ip,0.0003359618801465077
wikipedia,0.0017062812147624162
theis,0.0
hahahihihoho,0.0
mentaly,0.0
wikipedia,0.0017062812147624162
cause,0.004682218755087313
ante,0.0
hahahihihoho,0.0
chris,0.0
heros,0.0
william,0.005257457685683145
chris,0.0
wp,0.0
bio,6.993506957197307e-06
romay,0.0
javier,0.0
arevalo,0.0
ku,1.17580590335007e-06
klux,0.0
klan,0.0
united,4.6216137404750654e-06
states,4.478544572006495e-06
billboard.it,0.0
period.-caya,0.0
anything.-caya,0.0
july,4.3541117944008005e-06
c3-g7,0.0
c3,0.0
a1,0.0
mariah,0.0
g2,0.0
"j/92,37",0.0
"0,85",0.0
g,0.0004966980821096933
ballaststoffe,0.0
"2,54",0.0
g,0.0004966980821096933
natrium,0.0
mg,6.374814539106757e-07
cholesterin,0.0
mg,6.374814539106757e-07
_,0.0020569591431859138
_,0.0020569591431859138
mg,6.374814539106757e-07
"395,76",0.0
_,0.0020569591431859138
vitaines,0.0
mg,6.374814539106757e-07
_,0.0020569591431859138
mikrogram,0.0
p.s,0.0
.,0.0021220543317550284
david,1.5106915344708489e-06
wp,0.0
vpt,0.0
us,4.276451176353923e-06
navy,0.0
orgasm|orgasm,0.0
orgasme,0.0
bg,0.0
cs,3.18340442886857e-06
orgasmus,0.0
da,2.636058820875909e-06
orgasme,0.0
de,1.1534330205380429e-05
orgasmus,0.0
es,4.329233793529246e-06
respuesta,0.0
humana,0.0
eo,0.0
orgasmo,0.0
fa,0.0611768197161051
orgasme,0.0
ko,9.455256916995399e-06
hr,0.0
orgazam,0.0
jv,0.0
orgasme,0.0
lt,0.0
:,0.001276924650850256
orgazmas,0.0
hu,0.029694225642149054
orgazmus,0.0
mk,0.0
orgasme,0.0
ja,1.3830766082707562e-06
orgasme,0.0
pl,9.837783448207299e-06
orgazm,0.0
pt,0.0
orgasmo,0.0
ru,0.0
orgasm,4.941574294983469e-06
su,2.244035762953898e-05
orgasme,0.0
orgasmi,0.0
sv,3.603934088770084e-06
orgasm,4.941574294983469e-06
ta,8.487944803369796e-06
vi,8.86557676472411e-07
cc,2.0952536246146774e-06
khoi,0.0
orgazm,0.0
uk,6.06322562592006e-06
zh,0.0
currie,0.0
currie,0.0
murrumbidgee,0.0
track,0.0
mc,0.0011746154405219255
carthy,0.0
geographical,2.8476018342735033e-06
names,0.016038302816088163
board,4.770056168315204e-06
nsw,0.0
ljzx,0.0
moorum,0.0
beeja,0.0
boss,3.267399623159421e-06
boss,3.267399623159421e-06
track,0.0
meg,0.0
white,2.2656801025406673e-06
fav,0.0
tipple,0.0
ws,0.0
trivia,0.0
vh1,0.0
vh1,0.0
trivia,0.0
junior,1.1953897844562416e-06
kimbrough,0.0
tuesday,0.0
april,9.875648522598582e-06
buddy,0.0
junior,1.1953897844562416e-06
kimbrough,0.0
party,7.589670788532902e-06
helicopters,0.0
femi,0.0
kuti,0.0
ramblin,0.0
prep,0.0
releases,0.0
kati,0.0
llewellyn,0.0
amy,0.0
phillips,0.0
heaven,0.0
meg,0.0
j.lo,0.0
britney,5.990514983707868e-07
justin,0.0
black,1.9455615854538643e-06
key,2.6840149390842045e-06
dan,0.0
auerbach,0.0
september,5.0342271021095255e-05
europe,6.054963843358186e-06
modular,0.0
australia,2.1165586711770882e-06
auerbach,0.0
patrick,0.0
carney,0.0
mississipi,0.0
chulahoma,0.0
junior,1.1953897844562416e-06
kimbrough,0.0
ep,0.0
kimbroughs,0.0
kimbrough,0.0
tribute,5.749042369291223e-06
album,0.0004967843403149984
sunday,0.0
ramblin,0.0
audio,0.0
eagle,0.0
label,7.868527694299913e-06
gil,0.0
manteras,0.0
party,7.589670788532902e-06
dream,3.92557627446668e-06
album,0.0004967843403149984
carney,0.0
jamie,5.330776553071534e-06
stillman,0.0
ex,4.255745803758529e-06
-,0.001417821588113043
party,7.589670788532902e-06
audio,0.0
eagle,0.0
femi,0.0
kuti,0.0
buddy,0.0
guy,9.12418868102644e-06
may,0.0003758115345175181
england,9.786069614801783e-06
charles,7.548005480571441e-06
sturt,0.0
comanche,0.0
cph,0.0
blue,1.1806210967211554e-06
van,0.0007992954602932362
van,0.0007992954602932362
ottoman,0.0
world,0.00019489763289386522
war,2.400079463760773e-06
i.,0.0
van,0.0007992954602932362
van,0.0007992954602932362
gary,8.46174711805333e-06
williams,1.5248291557054772e-06
world,0.00019489763289386522
war,2.400079463760773e-06
ii,0.0
meg,0.0
white,2.2656801025406673e-06
s,0.002237722512175259
man,0.020959495063021753
english,0.0035955692816894854
english,0.0035955692816894854
english,0.0035955692816894854
israel,8.581002518190034e-06
hok,0.0
haonshin,0.0
israel,8.581002518190034e-06
mark,0.003630326518718954
matan,0.0
torah,0.0
bible,0.0
english,0.0035955692816894854
bible,0.0
hell,1.065526608631323e-06
asbury,0.0
park,9.093935501141814e-06
def,2.9007821770095747e-06
noww,0.0
china,1.599527383049179e-05
isp,0.0
ip,0.0003359618801465077
mr,0.003587261656435966
.,0.0021220543317550284
confused,5.504942782524131e-07
matthew,1.7623012345979486e-06
sorbs.us,0.0
ahbl,0.0
spews,0.0
steve,3.261999720725552e-06
linford,0.0
matthew,1.7623012345979486e-06
sullivan,0.0
u.s,0.0
.,0.0021220543317550284
xo,0.0
1st,1.5582568045074115e-06
plebians,0.0
carnildo,0.0
micoolio,0.0
jackson,0.0
wacko,0.0
jacko,0.0
elvis,0.0
presley,0.0
ccp,0.0
flg,0.0
people==,0.0
wikipedia,0.0017062812147624162
brian,0.0
colberts,0.0
character,1.5246926083931969e-05
colbert,0.00015024113927931265
bill,0.0
oreillys,0.0
london,1.919868344262402e-05
monday,0.0
club,0.000643000546640647
gregory,0.0
edinburgh,0.0
uk,6.06322562592006e-06
william,0.005257457685683145
tatysch,0.0
dyatsch,0.0
|,9.636505279751074e-06
german,0.021803782336329548
daytsh,0.0
|,9.636505279751074e-06
yiddish,0.0
d,5.3012577344425186e-06
yiddish,0.0
ttsch,0.0
un,0.002290579594685716
rounding,0.0
diphthong,0.0
yiddish,0.0
tsu,0.0
yiddish,0.0
ay,0.0
digraph,0.0
ay,0.0
digraph,0.0
yiddish,0.0
linguistics,0.0
yiddish,0.0
taitsh,0.0
ajd,0.0
english,0.0035955692816894854
yiddish,0.0
yiddish,0.0
english,0.0035955692816894854
dictionary,0.0
meaning,6.720792911373982e-06
yiddish,0.0
yidish,0.0
taytsh,0.0
daytsh,0.0
german,0.021803782336329548
german,0.021803782336329548
daytsh,0.0
daytsh,0.0
taytsh,0.0
taytsh,0.0
yudn,0.0
yiddish,0.0
taytsh,0.0
loanword,0.0
daytsh,0.0
taytsh,0.0
daytsh,0.0
yiddish,0.0
daytsh,0.0
yiddish,0.0
german,0.021803782336329548
weinreich,0.0
daytsh,0.0
german,0.021803782336329548
daytsh,0.0
yidish,0.0
daytsh,0.0
ladino,0.0
gosh,0.0
darn,0.0
article,0.00013138620619832745
joturner,0.0
yugoslavia,0.0
netaji,0.0
sena,0.0
al,5.029660585681354e-05
qaeda,0.0
abc,0.0
news,2.384308968082641e-06
esquire,0.0
islam,6.300138181142627e-07
judaism,0.0
islam,6.300138181142627e-07
argh,0.0
yi,0.0
sun,7.4257979054740806e-06
shin,0.0
da,2.636058820875909e-06
battle.da,0.0
guy,9.12418868102644e-06
hu,0.029694225642149054
dinks,0.0
dat,0.0
da,2.636058820875909e-06
japanese,3.2744165933967734e-06
dab,0.0
comanche,0.0
cph,0.0
july,4.3541117944008005e-06
july,4.3541117944008005e-06
jack,0.01228120192981588
abramoff,0.0
hrolf,0.0
normandy,1.0262963254281694e-06
denmark,0.0
norwegians,0.0
comanche,0.0
cph,0.0
comanche,0.0
cph,0.0
ctmu,0.0
mens,0.0
clarkson,0.0
coz,0.0
richard,0.0
pie,0.0
unix,0.0
interpreter,0.0
mechanism,0.0
pjacobi,0.0
academic,5.133033488844903e-06
reserach,0.0
academic,5.133033488844903e-06
reserach,0.0
academic,5.133033488844903e-06
reserach,0.0
wikipedia,0.0017062812147624162
reserach,0.0
asmodeus,0.0
thanks,0.0001591713090991395
ira,1.2213935874187756e-06
.,0.0021220543317550284
byrgenwulf,0.0
al,5.029660585681354e-05
massachusetts,0.0
usa,6.559959641634312e-07
august,1.5721266048586152e-06
jerk,0.04427976892649512
ass,0.033799370282048706
l,0.0020899037833163564
gagnon,0.0
lgagnon,0.0
lgagnon,0.0
lgagnon,0.0
i.p,0.0
wikipedia,0.0017062812147624162
game,1.8043664706400951e-06
qs,0.0
belsen,0.0
u,0.016286924497324447
fr3nzi3.evry1,0.0
cena,0.0
hav,0.0
hu,0.029694225642149054
dos,0.0
ur,0.04201899586649718
baby.u,0.0
thee,0.0
brittannia,0.0
thou,0.0
findeth,0.0
le,0.0016373978753849818
armstrong,2.424351865286614e-07
le,0.0016373978753849818
armstrong,2.424351865286614e-07
orgasm,4.941574294983469e-06
surrey,0.0
mussolini,0.0
world,0.00019489763289386522
rps,0.0
algorithm,0.0
s,0.002237722512175259
algorithm,0.0
algorithm,0.0
wvbailey,0.0
johnsons,0.0
pmg,0.0
liek,0.0
wtf,0.0
ets,0.0
liek,0.0
pmg,0.0
april,9.875648522598582e-06
vivaldi,0.0
marie,0.0
de,1.1534330205380429e-05
luxembourg,0.0
april,9.875648522598582e-06
marie,0.0
luxembourg,0.0
yearf,0.0
mega,0.0
society,0.022559822415947665
langan,0.0
mega,0.0
society,0.022559822415947665
npov,0.0
mongo,0.0
cbs,0.0
avalanche,3.5519973348186297e-06
blocking==,0.0
ludacris,0.0
sukh,0.0
ramas,0.0
arrow,0.0
trolls,0.0
july,4.3541117944008005e-06
encyclopediadramatica,0.0
kirk,0.0
mongo,0.0
ed,1.8648121957660039e-06
phaedriel,0.0
t,0.01042002538968524
heyre,0.0
hipocrite,0.0
mongo,0.0
iraq,9.071258601527152e-06
iraq,9.071258601527152e-06
america,7.842729494833344e-07
admin,0.0
america,7.842729494833344e-07
us,4.276451176353923e-06
marines,0.0
britain,8.138579050980016e-06
america,7.842729494833344e-07
germany,7.075942877338356e-06
hitler,0.002736688129113335
english,0.0035955692816894854
iraq,9.071258601527152e-06
camille,0.0
paglia,0.0
paglias,0.0
paglias,0.0
canon,0.0
texts,0.0
paglia,0.0
paglia,0.0
francs2000,0.0
aids,3.7809887310500653e-07
wikipedians,0.0
jews,0.031062531629850152
jews,0.031062531629850152
jews,0.031062531629850152
jews,0.031062531629850152
jews,0.031062531629850152
jews,0.031062531629850152
jews,0.031062531629850152
jews,0.031062531629850152
jews,0.031062531629850152
jews,0.031062531629850152
reinyday,0.0
losrt,0.0
david,1.5106915344708489e-06
beckham,0.0
july,4.3541117944008005e-06
iran,2.6720467458477343e-06
ap,2.664856375526184e-06
turks,0.0
turks,0.0
islam,6.300138181142627e-07
east,0.006204618982651857
roman,8.069504826718048e-07
empire,4.8000295592625234e-06
zemarkhos,0.0
kagan,0.0
western,9.78633085863396e-06
kagan,0.0
maniakh,0.0
eastern,7.278751408146437e-06
rome,1.0213234325844165e-05
sasanid,0.0
kingdom,2.708323559700627e-06
turks,0.0
islam,6.300138181142627e-07
turks,0.0
mongolia,0.0
turks,0.0
muslim,5.838645624317995e-06
arabs,0.0
pei,0.0
shih,0.0
chou,0.0
shu,1.1431980807462369e-05
sui,5.322936508093965e-07
shu,1.1431980807462369e-05
century,5.3623644182697275e-06
b.c,0.0
.,0.0021220543317550284
dr,8.03020530207778e-06
.,0.0021220543317550284
tang,0.0
chis,0.0
works,5.09679552063211e-06
l.,0.0
bazins,0.0
anatolia,0.0
armenians,0.0
te,0.3137599064672246
medieval,5.067328420439284e-06
times,2.2019570662263536e-06
matthew,1.7623012345979486e-06
edessa,0.0
matevos,0.0
urhayetsi,0.0
armenian,4.229413981351623e-06
anatolia,0.0
turkey,0.0
jews,0.031062531629850152
abraham,0.0
judea,0.0
assyrians,0.0
akkadian,0.0
july,4.3541117944008005e-06
nagpur,0.0
no.2,0.0
no.1,0.0
yiddish,0.0
yiddish,0.0
mr,0.003587261656435966
.,0.0021220543317550284
j,5.677213050573456e-06
kelly,6.549301821510985e-06
joergen,0.0
heeeeelp,0.0
emmeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.0
san,3.948071584944837e-06
diego,4.573438358581779e-06
ed,1.8648121957660039e-06
i.e,0.0
.,0.0021220543317550284
serbia,0.0
kosovo,0.0
de,1.1534330205380429e-05
jure,0.0
serbia,0.0
coca,0.0
cola,0.0
nagpur,0.0
sockpuppet,0.0
clarkson,0.0
us,4.276451176353923e-06
peacee,0.0
justy,0.0
robert,3.2112578411747284e-06
robert,3.2112578411747284e-06
zubrins,0.0
rf,0.0
c,0.007733888365914011
obc,0.0
e,0.0007813059561409697
mary,1.6795400715630508e-07
aladdin,0.0
mary,1.6795400715630508e-07
tv===,0.0
msnbc,0.0
tel,1.6290222757465048e-06
aviv,0.0
fox,4.326126445588308e-06
tel,1.6290222757465048e-06
aviv,0.0
israelis,0.0
fox,4.326126445588308e-06
idf,0.0
lebanon,0.0
ramas,0.0
arrow,0.0
elven6,0.0
july,4.3541117944008005e-06
utc,7.275299877726495e-06
patches==,0.0
designs==,0.0
god,0.0041310997221693626
kinda,5.266722557914885e-06
wikipedia,0.0017062812147624162
international,5.036345158486733e-06
institute,9.443357327762916e-07
articlke,0.0
wikipeda,0.0
gaza,0.0
strip,0.004210542388719656
detroit,0.0
hamas,0.0
hezbollah,0.0
lebanon,0.0
israel,8.581002518190034e-06
israel,8.581002518190034e-06
lebanon,0.0
israel,8.581002518190034e-06
germany,7.075942877338356e-06
benelux,0.0
france,5.653260180573826e-06
arthur,0.0
ellis,0.0
penns,0.0
yorba,0.0
detroit,0.0
list_of_united_kingdom_disasters_by_death_toll,0.0
smaller_disasters,0.0
eg,0.0
london,1.919868344262402e-05
gil,0.0
tenc==,0.0
prof,3.011725196976653e-06
.,0.0021220543317550284
gil,0.0
white,2.2656801025406673e-06
ryan,0.0
jared,0.0
israel,8.581002518190034e-06
jared,0.0
israel,8.581002518190034e-06
israel,8.581002518190034e-06
jared,0.0
israel,8.581002518190034e-06
israel,8.581002518190034e-06
israel,8.581002518190034e-06
francisco,2.4833924349881106e-06
gil,0.0
white,2.2656801025406673e-06
steven,1.3530886626019448e-06
bio,6.993506957197307e-06
somone,0.0
wtf,0.0
russia,4.29573215257693e-06
america,7.842729494833344e-07
fuckwad,0.0
july,4.3541117944008005e-06
goji,0.0
goji,0.0
goji,0.0
musicpvm,0.0
la,2.116172883601682e-06
toya,0.0
jackson,0.0
album,0.0004967843403149984
wikipedia,0.0017062812147624162
naming,4.392508784437088e-06
musicpvm,0.0
god,0.0041310997221693626
birthday==,0.0
spui,0.0
hte,0.0
dy,0.0
ks,0.0
sunni,0.0
dick,0.12418119245099953
helensville,0.0
ya,0.007578359707961653
mommas,0.0
boi,0.0
w,0.0023731066799326343
hovians,0.0
trivia,0.0
god,0.0041310997221693626
basij,0.0
isfahan,0.0
bt,0.0010079537317632008
low,4.597466980468234e-06
franconian,0.0
german,0.021803782336329548
jps,0.0
jps,0.0
jps,0.0
jps,0.0
jps,0.0
jps,0.0
scotland,1.1947651175660695e-05
ghana,0.0
repmart,0.0
us,4.276451176353923e-06
awf,0.0
sa,2.4618155345117694e-07
sabu,0.0
bombay,0.0
india,5.4053008220481415e-06
bombay,0.0
india,5.4053008220481415e-06
knowledge.user,0.0
mang,0.0
fuckin,0.0
vandalize,0.0
omgrofl,0.0
proudhon,0.0
gasp,0.0
ben,2.2392079320101314e-06
zleitzen,0.0
jrsp,0.0
consenus,0.0
gay,0.049002586427260325
porn,0.0
mac,0.0
hahaha,0.0
hahaha,0.0
jefferson,0.0
jefferson,0.0
forefather,0.0
alexander,4.743715868716983e-06
hamilton,0.0
james,2.6545014501118326e-06
madison,0.0
jefferson,0.0
china,1.599527383049179e-05
bockade,0.0
aaron,0.0
july,4.3541117944008005e-06
kamashastra,0.0
moon,6.103749996263758e-06
english,0.0035955692816894854
version,4.112875475417625e-06
admins==,0.0
karl,0.0
u,0.016286924497324447
stinson,0.0
karl,0.0
n.,0.0
sydney,0.0
unencylopedia,0.0
sydney,0.0
sydney,0.0
reverts==,0.0
aaron,0.0
spui,0.0
wp,0.0
ani,0.0
cfd,0.0
daily,6.1138133204642645e-06
spui,0.0
wp,0.0
un,0.002290579594685716
july,4.3541117944008005e-06
jossi,0.0
israel,8.581002518190034e-06
david,1.5106915344708489e-06
israel,8.581002518190034e-06
e.g,0.0
.,0.0021220543317550284
mtv,0.0
vanity,0.0
jew,0.005005612500165737
atomic,0.0
kitten,0.0
discography,0.0
excel,0.0
john,3.4426558087119514e-06
g.,0.0
robinson,0.0
robert24,0.0
taylor,0.0
fuck,0.18887436199473545
fuck,0.18887436199473545
fan,3.1843070014308395e-06
andrew,0.007262248901686909
thomas,0.0
god,0.0041310997221693626
wp,0.0
beirut,0.0
israel,8.581002518190034e-06
hezbollah,0.0
sm3,0.0
wp2,0.0
1280x1024.jpg,0.0
sm3,0.0
wp2,0.0
1280x1024.jpg,0.0
fair_use,0.0
israel,8.581002518190034e-06
hezbollah,0.0
hezbollah,0.0
easy,2.4448083147850633e-06
gipu,0.0
venom,0.0
peter,6.923533625362077e-06
peters,0.0
eddie,0.0
edward,7.0247201624067816e-06
brock,0.0
peter,6.923533625362077e-06
parker,0.0
guy,9.12418868102644e-06
venom,0.0
eddie,0.0
parker,0.0
peters,0.0
raimi,0.0
wikipedia,0.0017062812147624162
i.e,0.0
.,0.0021220543317550284
fashion,0.0
eclanum==,0.0
sir,5.145977403928522e-06
julian,0.0
eclanum,0.0
song,5.610988062782063e-06
23/7/06,0.0
happened===,0.0
covenant,0.0
d,5.3012577344425186e-06
lincoln,1.3959182277637955e-05
center,4.887835848025473e-06
carnegie,0.0
hall,0.0
broadway,0.0
theatre,9.353793360308203e-06
metropolitan,0.0
museum,1.9015235679160528e-06
art,1.684943781395265e-06
american,0.011334346277659012
museum,1.9015235679160528e-06
july,4.3541117944008005e-06
rick,7.626883614710392e-07
norwood,0.0
i.e,0.0
.,0.0021220543317550284
wikipedia,0.0017062812147624162
numbskull,0.0
i.p,0.0
buffy,0.0
vampire,0.0
tabula,0.0
rasa,0.0
buffy,0.0
e.g,0.0
english,0.0035955692816894854
aquinas,0.0
aristotle,0.0
itsmejudith,0.0
wikipedia,0.0017062812147624162
nazis,3.2418187508970075e-06
homophobes,0.0
zoe,0.0
zereshk,0.0
july,4.3541117944008005e-06
cartman,0.0
rspw,0.0
wikipedia,0.0017062812147624162
jews,0.031062531629850152
rspw,0.0
orange,1.3578460436940135e-06
leifern,0.0
july,4.3541117944008005e-06
ip,0.0003359618801465077
mongo,0.0
ip,0.0003359618801465077
vagina.==,0.0
red,2.042567483002182e-06
grey,0.0
dave,0.0
thomas==,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
loloool,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
friggen,0.0
gayfag,0.0
lolooolbootstoots,0.0
